name,price,link
"Lenovo IdeaPad Gaming 3 15ARH7 Ryzen 7 7735HS RTX 3050 6GB Graphics 15.6"" FHD Laptop","139,000",https://www.startech.com.bd/lenovo-ideapad-gaming-3-15arh7-ryzen-7-7735hs-fhd-laptop
"ASUS Vivobook Pro 15 M3500QC Ryzen 7 5800H RTX 3050 4GB Graphics 15.6"" FHD Laptop","139,500",https://www.startech.com.bd/asus-vivobook-pro-15-m3500qc-ryzen-7-laptop
"Asus ZenBook 14 OLED UM3402YA Ryzen 7 5825U 14"" WQHD Laptop","139,500",https://www.startech.com.bd/asus-zenbook-14-oled-um3402ya-ryzen-7-5825U-14-inch-laptop
"ASUS Vivobook S 16 Flip OLED TN3604YA Ryzen 7 7730U 16"" 3.2K Touch Laptop","142,900",https://www.startech.com.bd/asus-vivobook-s-16-flip-oled-tn3604ya-ryzen-7-7730u-laptop
"ASUS Vivobook Pro 15 OLED M3500QC Ryzen 7 5800H RTX 3050 4GB Graphics 15.6"" FHD Laptop with Windows 11","144,500",https://www.startech.com.bd/asus-vivobook-pro-15-oled-m3500qc-ryzen-7-5800h-fhd-laptop
"Thunderobot 911X Core i5 13th Gen RTX 4050 6GB Graphics 15.6"" FHD 165Hz Gaming Laptop","144,900",https://www.startech.com.bd/thunderobot-911x-core-i5-13th-gen-gaming-laptop
"GIGABYTE G5 KE Core i5 12th Gen RTX 3060 6GB Graphics 15.6"" FHD 144Hz Gaming Laptop","146,000",https://www.startech.com.bd/gigabyte-g5-ke-core-i5-12th-gen-fhd-laptop
"Lenovo LOQ 15APH8 Ryzen 7 7840HS RTX 3050 6GB Graphics 15.6"" FHD 144Hz Gaming Laptop","150,000",https://www.startech.com.bd/lenovo-loq-15aph8-ryzen-7-7840hs-gaming-laptop
"ASUS VivoBook 16X K3605ZF-MX041W Core i5 12th Gen 16"" OLED Laptop","150,000",https://www.startech.com.bd/asus-vivobook-16x-k3605zf-mx041w-core-i5-laptop
"ASUS Vivobook Pro 15 M3500QC Ryzen 9 5900HX RTX 3050 4GB Graphics 15.6"" FHD Laptop","154,000",https://www.startech.com.bd/asus-vivobook-pro-15-m3500qc-ryzen-9-fhd-laptop
"Lenovo ThinkPad P14s Gen 2 Core i5 11th Gen 14"" FHD Business Laptop","141,000",https://www.startech.com.bd/lenovo-thinkpad-p14s-gen-2-core-i5-11th-gen-fhd-laptop
"Asus ZenBook 14X OLED UX5401EA Core i7 11th Gen 14"" 2.8K OLED Touch Laptop","157,000",https://www.startech.com.bd/asus-zenbook-14x-oled-ux5401ea-core-i7-11th-gen-touch-laptop
"Lenovo IdeaPad Gaming 3 15ARH7 Ryzen 7 7735HS RTX 4050 6GB Graphics 15.6"" FHD Laptop","159,000",https://www.startech.com.bd/lenovo-ideapad-gaming-3-15arh7-ryzen-7-7735hs-laptop
"ASUS Zenbook 14 Flip OLED UP3404VA-KN109WS Core i5 13th Gen 14"" OLED 2.8K Touch Laptop","159,000",https://www.startech.com.bd/asus-zenbook-14-flip-oled-up3404va-kn109ws-core-i5-laptop
"GIGABYTE AORUS 15 9MF Core i5 12th Gen RTX 4050 6GB Graphics 15.6"" FHD 360Hz Gaming Laptop","160,000",https://www.startech.com.bd/gigabyte-aorus-15-9mf-core-i5-12th-gen-gaming-laptop
"ASUS VivoBook 16X K3605ZF-MX148W Core i7 12th Gen 16"" OLED Laptop","167,000",https://www.startech.com.bd/asus-vivobook-16x-k3605zf-mx148w-core-i7-laptop
"ASUS TUF Gaming A16 Advantage Edition Ryzen 7 7735HS RX 7600S 8GB Graphics 16"" QHD Laptop","169,900",https://www.startech.com.bd/asus-tuf-gaming-a16-advantage-edition-ryzen-7-7735hs-laptop
"Asus TUF Gaming A15 FA507XU Ryzen 9 7940HS RTX 4050 6GB Graphics 15.6"" FHD Gaming Laptop","169,900",https://www.startech.com.bd/asus-tuf-gaming-a15-fa507xu-ryzen-9-7940hs-gaming-laptop
"Lenovo LOQ 15APH8 Ryzen 7 7840HS RTX 4050 6GB Graphics 15.6"" FHD 144Hz Gaming Laptop","153,000",https://www.startech.com.bd/lenovo-loq-15aph8-ryzen-7-7840hs-rtx-4050-gaming-laptop
"ASUS ZenBook Duo 14 UX482EA Core i7 11th Gen 14"" FHD Touch Laptop","174,000",https://www.startech.com.bd/asus-zenbook-duo-14-ux482ea-i7-11th-gen-touch-laptop
"Asus Vivobook Pro 16X OLED M7600QE Ryzen 7 5800H RTX 3050Ti 4GB Graphics 16"" 4K Gaming Laptop","174,000",https://www.startech.com.bd/asus-vivobook-pro-16x-oled-m7600qe-ryzen-7-laptop
"ASUS TUF Gaming F15 FX507VU4 Core i7 13th Gen RTX 4050 6GB Graphics 15.6"" FHD 144Hz Gaming Laptop","174,000",https://www.startech.com.bd/asus-tuf-gaming-f15-fx507vu4-core-i7-13th-gen-gaming-laptop
"ASUS Zenbook S 13 Flip OLED UP5302ZA Core i7 12th Gen 13.3"" 3K Touch Laptop","176,000",https://www.startech.com.bd/asus-zenbook-s-13-oled-up5302za-core-i7-12th-gen-3k-laptop
"Asus TUF Gaming A15 FA507XV Ryzen 9 7940HS RTX 4060 8GB Graphics 15.6"" FHD Gaming Laptop","179,900",https://www.startech.com.bd/asus-tuf-gaming-a15-fa507xv-ryzen-9-7940hs-gaming-laptop
"ASUS TUF Gaming A15 FA507RE Ryzen 7 6800H RTX 3050 Ti 4GB Graphics 15.6"" FHD Gaming Laptop","153,900",https://www.startech.com.bd/asus-tuf-gaming-a15-fa507re-ryzen-7-6800h-laptop
"HP ENVY 15-ep1890TX Core i7 11th Gen RTX 3050 Ti 4GB Graphics 15.6"" FHD Touch Gaming Laptop","185,000",https://www.startech.com.bd/hp-envy-15-ep1890tx-core-i7-11th-gen-laptop
"Lenovo ThinkPad P14s Gen 2 Core i5 11th Gen T500 4GB Graphics Card 14"" FHD Business Laptop","175,000",https://www.startech.com.bd/lenovo-thinkpad-p14s-gen-2-core-i5-11th-gen-laptop
"ASUS ROG STRIX G15 G513IM Ryzen 7 4800H 16GB RAM RTX 3060 6GB 15.6"" WQHD Gaming Laptop","181,900",https://www.startech.com.bd/asus-rog-strix-g15-g513im-ryzen-7-4800h-wqhd-gaming-laptop
"Asus ZenBook S 13 OLED UX5304VA Core i7 13th Gen 13.3"" 3K Laptop","189,900",https://www.startech.com.bd/asus-zenbook-s-13-oled-ux5304va-core-i7-13th-gen-laptop
"ASUS Zenbook S 13 UX5304VA-NQ142WS Core i7 13th Gen 13.3"" OLED Laptop","189,900",https://www.startech.com.bd/asus-zenbook-s-13-ux5304va-nq142ws-core-i7-laptop
"Thunderobot Zero Core i9 12th Gen RTX 3060 6GB Graphics 16"" QHD 165Hz Gaming Laptop","199,000",https://www.startech.com.bd/thunderobot-zero-core-i9-12th-gen-qhd-gaming-laptop
"Asus ROG Strix G16 G614JU Core i7 13th Gen RTX 4050 6GB Graphics 16"" FHD+ Gaming Laptop","199,900",https://www.startech.com.bd/asus-rog-strix-g16-g614ju-core-i7-13th-gen-gaming-laptop
"Lenovo Legion 5 Pro 16ARH7H Ryzen 7 6800H RTX 3070 8GB Graphics 16"" 165Hz Gaming Laptop","195,000",https://www.startech.com.bd/lenovo-legion-5-pro-16arh7h-ryzen-7-gaming-laptop
"ASUS ROG Strix G15 G513RM Ryzen 7 6800H RTX 3060 6GB Graphics 15.6"" FHD Gaming Laptop","212,000",https://www.startech.com.bd/asus-rog-strix-g15-g513rm-ryzen-7-6800h-gaming-laptop
"Acer Predator Helios 16 PH16-71-70L4 Core i7 13th Gen RTX 4060 8GB GDDR6 16"" 240Hz Gaming Laptop","219,900",https://www.startech.com.bd/acer-predator-helios-16-ph16-71-70l4-gaming-laptop
"ASUS ROG Strix G15 G713RM Ryzen 7 6800H RTX 3060 6GB Graphics 17.3"" FHD WV Gaming Laptop","222,000",https://www.startech.com.bd/asus-rog-strix-g15-g713rm-ryzen-7-6800h-fhd-gaming-laptop
"Asus ROG Zephyrus G15 GA503RW Ryzen 9 6900HS RTX 3070 Ti Graphics 15.6"" WQHD Gaming Laptop","235,000",https://www.startech.com.bd/asus-rog-zephyrus-g15-ga503rw-ryzen-9-6900hs-laptop
"Asus ROG Strix G16 G614JV Core i7 13th Gen RTX 4060 8GB Graphics 16"" QHD+ Gaming Laptop","235,000",https://www.startech.com.bd/asus-rog-strix-g16-g614jv-core-i7-13th-gen-gaming-laptop
"HP OMEN 16-c0456AX Ryzen 9 5900H RTX 3070 8GB Graphics 16.1"" FHD 144Hz Gaming Laptop","240,000",https://www.startech.com.bd/hp-omen-16-c0456ax-ryzen-9-5900h-gaming-laptop
"Asus ROG Strix G16 G614JI Core i7 13th Gen RTX 4070 8GB Graphics 16"" FHD+ Gaming Laptop","245,000",https://www.startech.com.bd/asus-rog-strix-g16-g614ji-core-i7-13th-gen-gaming-laptop
"Asus ROG Zephyrus G14 GA402RJ Ryzen 9 6900HS RX 6700S 8GB Graphics 14"" WQXGA Gaming Laptop","235,000",https://www.startech.com.bd/asus-rog-zephyrus-g14-ga402rj-ryzen-9-6900hs-14-inch-wqxga-laptop
"Asus ROG Zephyrus G15 GA503RM Ryzen 7 6800HS 16GB RAM RTX 3060 15.6"" WQHD Gaming Laptop","221,900",https://www.startech.com.bd/asus-rog-zephyrus-g15-ga503rm-ryzen-7-gaming-laptop
"Acer Predator Helios 16 PHN16-71 Core i7 13th Gen RTX 4070 8GB GDDR6 16"" 240HZ Gaming Laptop","274,900",https://www.startech.com.bd/acer-predator-helios-16-ph16-71-i7-gaming-laptop
"Acer Predator Helios 16 PH16-71-74MN Core i7 13th Gen RTX 4070 8GB GDDR6 16"" 240HZ Gaming Laptop","274,900",https://www.startech.com.bd/acer-predator-helios-16-ph16-71-74mn-gaming-laptop
"ASUS ProArt Studiobook 16 OLED H5600QM Ryzen 7 5800H RTX 3060 6GB Graphics 16"" OLED Laptop","275,000",https://www.startech.com.bd/asus-proart-studiobook-16-oled-h5600qm-ryzen-7-5800h-laptop
"Thunderobot Zero Core i9 13th Gen RTX 4070 8GB Graphics 16"" QHD 240Hz Gaming Laptop","299,000",https://www.startech.com.bd/thunderobot-zero-core-i9-13th-gen-qhd-gaming-laptop
"Thunderobot Zero Bumblebee Core i9 13th Gen RTX 4070 8GB Graphics 16"" QHD 240Hz Gaming Laptop","299,000",https://www.startech.com.bd/thunderobot-zero-bumblebee-core-i9-13th-gen-gaming-laptop
"ASUS ProArt Studiobook 16 OLED H5600QM Ryzen 9 5900HX RTX 3060 6GB Graphics 16"" OLED Laptop","302,000",https://www.startech.com.bd/asus-proart-studiobook-16-oled-h5600qm-ryzen-9-5900hx-laptop
"Lenovo Legion 7 16ACHg6 Ryzen 7 5800H RTX 3080 16GB Graphics 16"" 165Hz Gaming Laptop","307,000",https://www.startech.com.bd/lenovo-legion-7-16achg6-ryzen-7-5800h-gaming-laptop
"Asus ROG Flow X13 GV301QE Ryzen 9 5980HS RTX 3050 Ti 4GB Graphics (ROG XG Mobile GC31S with RTX 3080), 13.4"" 120Hz WUXGA Touch Gaming Laptop","315,000",https://www.startech.com.bd/asus-rog-flow-x13-gv301qe-ryzen-9-gaming-laptop
"Lenovo Legion 7 16ACHg6 Ryzen 9 5900HX RTX 3080 16GB Graphics 16"" 165Hz Gaming Laptop","333,000",https://www.startech.com.bd/lenovo-legion-7-16achg6-ryzen-9-5900hx-gaming-laptop
"ASUS ProArt Studiobook 16 OLED H5600QR Ryzen 9 5900HX RTX 3070 8GB Graphics 16"" OLED Laptop","333,000",https://www.startech.com.bd/asus-proart-studiobook-16-oled-h5600qr-ryzen-9-5900hx-laptop
"Asus ROG Zephyrus M16 GU603ZW Core i9 12th Gen RTX 3070 Ti 8GB Graphics 16"" 165Hz Gaming Laptop","350,000",https://www.startech.com.bd/asus-rog-zephyrus-m16-gu603zw-core-i9-12th-gen-gaming-laptop
"Acer Predator Helios 16 PHN16-72 Core i9 13th Gen RTX 4080 12GB GDDR6 16"" 240HZ Gaming Laptop","359,900",https://www.startech.com.bd/acer-predator-helios-16-phn16-72-gaming-laptop
"Acer Predator Helios 16 PH16-71-92RZ Core i9 13th Gen RTX 4080 12GB GDDR6 16"" 240HZ Gaming Laptop","359,900",https://www.startech.com.bd/acer-predator-helios-16-ph16-71-92rz-gaming-laptop
"ASUS ProArt Studiobook Pro 16 OLED W7600H3A Core i7 11th Gen RTX A3000 6GB Graphics 16"" OLED Laptop","365,000",https://www.startech.com.bd/asus-proart-studiobook-pro-16-oled-w7600h3a-i7-11th-gen-a3000-6gb-graphics-laptop
"ASUS ZenBook 17 Fold OLED UX9702 Core i7 12th Gen 16GB RAM 1TB SSD 17.3"" Touch Display Foled Laptop","399,990",https://www.startech.com.bd/asus-zenbook-17-fold-oled-laptop
"Asus Vivobook X515KA Celeron N4500 15.6"" FHD Laptop","40,500",https://www.startech.com.bd/asus-vivobook-x515ka-celeron-n4500-fhd-laptop
"HP 240 G8 Core i3 11th Gen 14"" FHD Laptop","59,000",https://www.startech.com.bd/hp-240-g8-core-i3-11th-gen-laptop
"Asus VivoBook 15 K513EQ Core i5 11th Gen 15.6"" FHD Laptop","94,500",https://www.startech.com.bd/asus-vivobook-15-k513eq-core-i5-laptop
"Lenovo IdeaPad 5 Pro 14ACN6 Ryzen 7 5800U 14"" 2.2K Laptop","103,000",https://www.startech.com.bd/lenovo-ideapad-5-pro-14acn6-ryzen-7-14-inch-laptop
"ASUS Vivobook Pro 15 OLED M3500QC Ryzen 9 5900HX RTX 3050 4GB Graphics 15.6"" FHD Laptop","162,000",https://www.startech.com.bd/asus-vivobook-pro-15-oled-m3500qc-ryzen-9-laptop
"Asus ZenBook 14 UX435EAL Core i5 11th Gen 1 TB SSD 14"" FHD Laptop","109,000",https://www.startech.com.bd/asus-zenbook-14-ux435eal-core-i5-11th-gen-laptop
"ASUS VivoBook 14 X1402ZA Core i5 12th Gen 14"" FHD Laptop","87,800",https://www.startech.com.bd/asus-vivobook-14-x1402za-core-i5-12th-gen-fhd-laptop
"HP 14s-dq4678TU Core i7 11th Gen 14"" FHD Laptop","97,000",https://www.startech.com.bd/hp-14s-dq4678tu-core-i7-11th-gen-laptop
"Asus ZenBook 14 UX425EA Intel Core i5 1135G7 11th Gen 14"" FHD WV Laptop","109,000",https://www.startech.com.bd/asus-zenbook-14-ux425ea-intel-core-i5-1135g7-14-inch-fhd-laptop
"Lenovo YOGA Slim 7i Carbon Core i7 12th Gen 13.3"" 2.5K QHD Laptop","189,000",https://www.startech.com.bd/lenovo-yoga-slim-7i-carbon-core-i7-12th-gen-qhd-laptop
Asus ExpertBook B3 Flip B3402FEA Core i7 16gb Ram 14-inch 360° FHD Touch Laptop,"115,000",https://www.startech.com.bd/asus-expertbook-b3-flip-b3402fea-i7-11th-gen-laptop
